418,5
419,22
420,3
421,63
422,63
423,5
424,8
425,17
426,67
427,63
428,0
429,63
430,20
431,20
432,5
433,15
434,5
435,81
436,5
437,5
438,3
439,45
440,81
441,3
442,3
443,0
444,8
445,15
446,5
447,15
448,20
449,81
450,28
451,43
452,3
453,9
454,0
455,9
456,9
457,0
458,9
459,81
460,15
461,61
462,3
463,8
464,8
465,8
466,61
467,5
468,9
469,39
470,3
471,63
472,46
473,20
474,5
475,47
476,102
477,0
478,63
479,41
480,41
481,9
482,16
483,38
484,69
485,23
486,0
487,37
488,9
489,21
490,9
491,41
492,82
493,36
494,59
495,18
496,23
497,9
498,5
499,0
500,21
501,99
502,23
503,54
504,28
505,33
506,11
507,0
508,4
509,72
510,23
511,13
512,59
513,5
514,0
515,0
516,3
517,21
518,4
519,4
520,4
521,2
522,4
523,7
524,4
525,7
526,4
527,36
528,9
529,61
530,20
531,17
532,5
533,3
534,5
535,13
536,15
537,47
538,21
539,21
540,64
541,21
542,47
543,38
544,0
545,57
546,70
547,5
548,51
549,0
550,9
551,5
552,15
553,13
554,0
555,51
556,40
557,15
558,53
559,15
560,40
561,47
562,18
563,16
564,15
565,0
566,43
567,8
568,17
569,5
570,0
571,26
572,20
573,17
574,31
575,32
576,3
577,9
578,20
579,5
580,5
581,28
582,20
583,45
584,38
585,9
586,9
587,32
588,8
589,81
590,12
591,47
592,15
593,15
594,5
595,0
596,23
597,63
598,44
599,57
600,28
601,9
602,9
603,82
604,0
605,15
606,54
607,28
608,5
609,3
610,51
611,47
612,43
613,17
614,13
615,3
616,0
617,88
618,14
619,13
620,13
621,9
622,41
623,15
624,2
625,13
626,7
627,7
628,0
629,67
630,5
631,28
632,9
633,9
634,37
635,67
636,13
637,67
638,9
639,15
640,5
641,43
642,36
643,9
644,18
645,31
646,38
647,5
648,5
649,48
650,9
651,5
652,9
653,9
654,9
655,9
656,28
657,36
658,48
659,13
660,50
661,102
662,3
663,30
664,17
665,5
666,45
667,75
668,45
669,5
670,17
671,10
672,17
673,5
674,0
675,13
676,7
677,61
678,17
679,5
680,36
681,0
682,15
683,0
684,21
685,41
686,5
687,0
688,15
689,5
690,15
691,15
692,42
693,5
694,28
695,23
696,15
697,3
698,15
699,20
700,15
701,15
702,15
703,15
704,5
705,20
706,15
707,15
708,15
709,15
710,15
711,0
712,15
713,82
714,3
715,82
716,13
717,24
718,48
719,15
720,5
721,15
722,13
723,3
724,15
725,15
726,2
727,15
728,11
729,47
730,28
731,44
732,31
733,5
734,3
735,31
736,28
737,51
738,51
739,3
740,51
741,50
742,17
743,5
744,72
745,5
746,5
747,15
748,9
749,11
750,3
751,27
752,19
753,3
754,3
755,9
756,3
757,0
758,32
759,18
760,3
761,48
762,3
763,3
764,9
765,20
766,51
767,9
768,51
769,3
770,48
771,51
772,28
773,5
774,5
775,43
776,41
777,9
778,5
779,67
780,15
781,15
782,15
783,41
784,0
785,15
786,0
787,18
788,47
789,51
790,30
791,63
792,63
793,63
794,15
795,10
796,36
797,15
798,63
799,15
800,63
801,63
802,0
803,15
804,15
805,13
806,5
807,43
808,15
809,15
810,16
811,3
812,13
813,0
814,0
815,5
816,40
817,0
818,47
819,28
820,3
821,24
822,2
823,28
824,28
825,71
826,88
827,15
828,5
829,27
830,18
831,72
832,27
833,3
834,3
835,3
836,18
837,17
838,5
839,67
840,0
841,15
842,7
843,40
844,42
845,65
846,38
847,0
848,36
849,11
850,17
851,9
852,9
853,9
854,8
855,47
856,8
857,32
858,5
859,81
860,11
861,2
862,43
863,81
864,5
865,17
866,17
867,0
868,85
869,5
870,9
871,17
872,5
873,11
874,0
875,0
876,4
877,15
878,69
879,40
880,8
881,50
882,44
883,21
884,15
885,15
886,43
887,2
888,0
889,54
890,47
891,65
892,63
893,82
894,47
895,3
896,0
897,15
898,28
899,84
900,15
901,3
902,3
903,13
904,13
905,0
906,30
907,3
908,15
909,63
910,54
911,41
912,80
913,2
914,54
915,15
916,5
917,0
918,40
919,2
920,15
921,11
922,0
923,15
924,0
925,85
926,25
927,40
928,41
929,44
930,0
931,20
932,0
933,82
934,86
935,82
936,0
937,47
938,26
939,3
940,0
941,67
942,13
943,13
944,56
945,67
946,13
947,9
948,8
949,3
950,5
951,5
952,5
953,26
954,5
955,25
956,5
957,63
958,3
959,13
960,100
961,0
962,36
963,5
964,55
965,9
966,5
967,67
968,67
969,63
970,0
971,15
972,8
973,48
974,61
975,5
976,3
977,5
978,8
979,5
980,30
981,15
982,17
983,3
984,99
985,3
986,3
987,5
988,5
989,0
990,61
991,5
992,5
993,5
994,17
995,28
996,5
997,8
998,5
999,73
1000,37
1001,0
1002,93
1003,8
1004,11
1005,5
1006,34
1007,73
1008,17
1009,8
1010,57
1011,43
1012,8
1013,5
1014,5
1015,0
1016,43
1017,0
1018,0
1019,8
1020,76
1021,0
1022,0
1023,81
1024,5
1025,5
1026,81
1027,3
1028,5
1029,0
1030,8
1031,94
1032,17
1033,5
1034,15
1035,5
1036,43
1037,0
1038,43
1039,53
1040,0
1041,15
1042,8
1043,94
1044,5
1045,5
1046,5
1047,18
1048,5
1049,8
1050,0
1051,5
1052,53
1053,17
1054,50
1055,0
1056,40
1057,9
1058,14
1059,25
1060,5
1061,5
1062,9
1063,9
1064,0
1065,15
1066,93
1067,13
1068,47
1069,0
1070,13
1071,17
1072,41
1073,53
1074,20
1075,47
1076,0
1077,28
1078,3
1079,15
1080,5
1081,9
1082,20
1083,5
1084,15
1085,15
1086,5
1087,0
1088,3
1089,8
1090,3
1091,3
1092,85
1093,2
1094,13
1095,0
1096,15
1097,15
1098,5
1099,63
1100,63
1101,15
1102,5
1103,5
1104,15
1105,5
1106,7
1107,28
1108,15
1109,15
1110,17
1111,15
1112,15
1113,21
1114,46
1115,4
1116,3
1117,13
1118,92
1119,15
1120,15
1121,3
1122,17
1123,17
1124,3
1125,5
1126,3
1127,0
1128,52
1129,5
1130,0
1131,63
1132,51
1133,3
1134,51
1135,46
1136,22
1137,9
1138,22
1139,15
1140,95
1141,3
1142,3
1143,50
1144,15
1145,72
1146,61
1147,3
1148,3
1149,90
1150,60
1151,56
1152,88
1153,72
1154,15
1155,72
1156,66
1157,24
1158,9
1159,17
1160,0
1161,24
1162,9
1163,48
1164,5
1165,3
1166,10
1167,9
1168,10
1169,34
1170,74
1171,20
1172,36
1173,36
1174,36
1175,9
1176,36
1177,48
1178,28
1179,36
1180,28
1181,72
1182,0
1183,10
1184,10
1185,3
1186,20
1187,72
1188,36
1189,9
1190,9
1191,28
1192,9
1193,48
1194,28
1195,9
1196,72
1197,0
1198,72
1199,9
1200,51
1201,26
1202,9
1203,15
1204,0
1205,9
1206,9
1207,15
1208,72
1209,3
1210,9
1211,39
1212,26
1213,9
1214,32
1215,27
1216,3
1217,0
1218,36
1219,55
1220,9
1221,3
1222,0
1223,9
1224,5
1225,75
1226,39
1227,9
1228,0
1229,17
1230,8
1231,5
1232,18
1233,88
1234,9
1235,9
1236,28
1237,9
1238,28
1239,67
1240,24
1241,11
1242,55
1243,19
1244,13
1245,0
1246,13
1247,31
1248,0
1249,48
1250,21
1251,15
1252,21
1253,31
1254,21
1255,21
1256,28
1257,5
1258,15
1259,5
1260,9
1261,23
1262,5
1263,5
1264,3
1265,5
1266,5
1267,36
1268,9
1269,9
1270,9
1271,5
1272,32
1273,9
1274,28
1275,59
1276,0
1277,0
1278,41
1279,48
1280,67
1281,0
1282,51
1283,67
1284,2
1285,13
1286,13
1287,13
1288,19
1289,17
1290,9
1291,9
1292,67
1293,2
1294,104
1295,7
1296,2
1297,59
1298,48
1299,3
1300,31
1301,5
1302,2
1303,67
1304,67
1305,87
1306,31
1307,67
1308,4
1309,2
1310,67
1311,67
1312,4
1313,28
1314,4
1315,56
1316,13
1317,9
1318,61
1319,0
1320,36
1321,56
1322,31
1323,9
1324,9
1325,18
1326,56
1327,2
1328,27
1329,19
1330,23
1331,23
1332,59
1333,0
1334,48
1335,19
1336,30
1337,51
1338,0
1339,31
1340,0
1341,67
1342,67
1343,15
1344,74
1345,56
1346,7
1347,7
1348,67
1349,67
1350,4
1351,15
1352,9
1353,0
1354,15
1355,5
1356,43
1357,5
1358,19
1359,5
1360,40
1361,5
1362,5
1363,25
1364,102
1365,48
1366,28
1367,48
1368,36
1369,15
1370,24
1371,32
1372,52
1373,0
1374,0
1375,0
1376,28
1377,46
1378,20
1379,51
1380,67
1381,8
1382,15
1383,0
1384,8
1385,8
1386,0
1387,5
1388,28
1389,0
1390,51
1391,15
1392,2
1393,5
1394,66
1395,0
1396,0
1397,94
1398,5
1399,5
1400,0
1401,19
1402,49
1403,22
1404,18
1405,92
1406,12
1407,43
1408,15
1409,53
1410,5
1411,17
1412,5
1413,36
1414,24
1415,50
1416,72
1417,47
1418,32
1419,3
1420,0
1421,23
1422,13
1423,13
1424,4
1425,51
1426,0
1427,9
1428,48
1429,0
1430,87
1431,0
1432,8
1433,5
1434,15
1435,15
1436,26
1437,19
1438,5
1439,37
1440,31
1441,28
1442,67
1443,100
1444,72
1445,15
1446,47
1447,13
1448,50
1449,28
1450,0
1451,22
1452,99
1453,0
1454,18
1455,18
1456,22
1457,17
1458,5
1459,6
1460,0
1461,18
1462,59
1463,5
1464,28
1465,28
1466,9
1467,3
1468,11
1469,28
1470,20
1471,17
1472,86
1473,10
1474,0
1475,5
1476,8
1477,50
1478,7
1479,28
1480,52
1481,9
1482,9
1483,28
1484,9
1485,9
1486,10
1487,9
1488,9
1489,9
1490,0
1491,28
1492,0
1493,0
1494,9
1495,34
1496,0
1497,15
1498,36
1499,20
1500,45
1501,0
1502,20
1503,52
1504,49
1505,5
1506,3
1507,8
1508,8
1509,3
1510,0
1511,20
1512,66
1513,0
1514,8
1515,34
1516,5
1517,51
1518,8
1519,15
1520,0
1521,15
1522,37
1523,17
1524,3
1525,48
1526,51
1527,3
1528,9
1529,17
1530,73
1531,9
1532,9
1533,32
1534,10
1535,9
1536,9
1537,51
1538,9
1539,9
1540,8
1541,26
1542,9
1543,5
1544,5
1545,0
1546,24
1547,9
1548,67
1549,5
1550,0
1551,15
1552,92
1553,9
1554,28
1555,9
1556,39
1557,0
1558,8
1559,55
1560,50
1561,5
1562,7
1563,2
1564,21
1565,72
1566,72
1567,37
1568,72
1569,67
1570,4
1571,3
1572,23
1573,4
1574,88
1575,56
1576,7
1577,7
1578,11
1579,18
1580,56
1581,85
1582,32
1583,3
1584,56
1585,13
1586,7
1587,3
1588,4
1589,3
1590,0
1591,7
1592,59
1593,2
1594,23
1595,7
1596,9
1597,28
1598,7
1599,7
1600,4
1601,3
1602,59
1603,11
1604,23
1605,13
1606,90
1607,18
1608,51
1609,17
1610,75
1611,21
1612,4
1613,3
1614,21
1615,41
1616,21
1617,24
1618,67
1619,15
1620,28
1621,9
1622,41
1623,41
1624,0
1625,20
1626,66
1627,51
1628,0
1629,0
1630,55
1631,18
1632,36
1633,46
1634,13
1635,71
1636,41
1637,69
1638,18
1639,5
1640,3
1641,3
1642,17
1643,28
1644,61
1645,3
1646,5
1647,0
1648,15
1649,7
1650,5
1651,47
1652,67
1653,17
1654,6
1655,9
1656,28
1657,0
1658,45
1659,36
1660,36
1661,36
1662,49
1663,36
1664,5
1665,9
1666,9
1667,6
1668,9
1669,21
1670,87
1671,5
1672,3
1673,52
1674,21
1675,0
1676,8
1677,34
1678,8
1679,9
1680,0
1681,56
1682,13
1683,0
1684,9
1685,17
1686,47
1687,9
1688,103
1689,3
1690,17
1691,8
1692,4
1693,9
1694,48
1695,15
1696,18
1697,3
1698,5
1699,0
1700,28
1701,12
1702,37
1703,13
1704,5
1705,15
1706,3
1707,0
1708,55
1709,28
1710,9
1711,43
1712,26
1713,5
1714,58
1715,9
1716,5
1717,48
1718,21
1719,32
1720,22
1721,15
1722,28
1723,15
1724,24
1725,48
1726,77
1727,48
1728,5
1729,5
1730,5
1731,60
1732,48
1733,5
1734,87
1735,28
1736,0
1737,48
1738,48
1739,24
1740,15
1741,48
1742,9
1743,77
1744,48
1745,48
1746,48
1747,48
1748,48
1749,32
1750,15
1751,48
1752,48
1753,28
1754,28
1755,52
1756,9
1757,8
1758,28
1759,51
1760,0
1761,10
1762,28
1763,48
1764,28
1765,19
1766,9
1767,0
1768,9
1769,9
1770,21
1771,51
1772,34
1773,8
1774,9
1775,72
1776,29
1777,5
1778,24
1779,36
1780,8
1781,29
1782,0
1783,28
1784,52
1785,59
1786,72
1787,9
1788,103
1789,0
1790,39
1791,9
1792,57
1793,39
1794,17
1795,9
1796,37
1797,9
1798,9
1799,9
1800,9
1801,9
1802,9
1803,9
1804,9
1805,75
1806,39
1807,5
1808,9
1809,9
1810,17
1811,13
1812,19
1813,56
1814,38
1815,75
1816,92
1817,9
1818,9
1819,5
1820,15
1821,8
1822,72
1823,48
1824,15
1825,25
1826,5
1827,5
1828,43
1829,51
1830,28
1831,72
1832,11
1833,9
1834,11
1835,15
1836,64
1837,3
1838,3
1839,8
1840,51
1841,0
1842,5
1843,0
1844,11
1845,63
1846,3
1847,67
1848,48
1849,47
1850,55
1851,13
1852,67
1853,67
1854,13
1855,13
1856,4
1857,4
1858,67
1859,0
1860,5
1861,15
1862,3
1863,13
1864,67
1865,13
1866,67
1867,14
1868,51
1869,51
1870,5
1871,9
1872,73
1873,5
1874,5
1875,47
1876,5
1877,33
1878,23
1879,41
1880,21
1881,48
1882,34
1883,72
1884,7
1885,3
1886,47
1887,0
1888,9
1889,0
1890,0
1891,9
1892,51
1893,32
1894,57
1895,7
1896,38
1897,4
1898,7
1899,67
1900,79
1901,47
1902,59
1903,51
1904,8
1905,20
1906,39
1907,0
1908,89
1909,98
1910,63
1911,28
1912,0
1913,28
1914,5
1915,15
1916,3
1917,4
1918,15
1919,18
1920,15
1921,15
1922,9
1923,48
1924,28
1925,15
1926,40
1927,44
1928,47
1929,55
1930,55
1931,55
1932,44
1933,64
1934,50
1935,76
1936,5
1937,15
1938,0
1939,28
1940,24
1941,5
1942,62
1943,63
1944,15
1945,43
1946,7
1947,43
1948,5
1949,3
1950,5
1951,81
1952,15
1953,17
1954,56
1955,9
1956,15
1957,28
1958,13
1959,13
1960,77
1961,60
1962,13
1963,21
1964,9
1965,17
1966,20
1967,15
1968,0
1969,5
1970,79
1971,43
1972,5
1973,5
1974,17
1975,5
1976,28
1977,3
1978,15
1979,4
1980,41
1981,17
1982,63
1983,63
1984,3
1985,63
1986,0
1987,15
1988,15
1989,15
1990,5
1991,13
1992,71
1993,15
1994,15
1995,3
1996,71
1997,59
1998,9
1999,18
2000,4
2001,3
2002,2
2003,9
2004,32
2005,67
2006,79
2007,28
2008,18
2009,42
2010,4
2011,30
2012,9
2013,5
2014,0
2015,17
2016,3
2017,11
2018,3
2019,51
2020,2
2021,9
2022,25
2023,3
2024,47
2025,44
2026,5
2027,15
2028,63
2029,92
2030,28
2031,0
2032,28
2033,67
2034,25
2035,40
2036,50
2037,15
2038,24
2039,13
2040,3
2041,51
2042,13
2043,47
2044,15
2045,24
2046,40
2047,20
2048,88
2049,24
2050,15
2051,3
2052,0
2053,76
2054,37
2055,13
2056,25
2057,3
2058,12
2059,9
2060,9
2061,13
2062,13
2063,13
2064,93
2065,75
2066,15
2067,15
2068,35
2069,5
2070,0
2071,30
2072,11
2073,3
2074,3
2075,58
2076,11
2077,40
2078,72
2079,30
2080,5
2081,0
2082,5
2083,72
2084,15
2085,3
2086,11
2087,3
2088,50
2089,11
2090,51
2091,8
2092,25
2093,0
2094,63
2095,0
2096,95
2097,5
2098,38
2099,15
2100,15
2101,3
2102,3
2103,67
2104,67
2105,3
2106,62
2107,3
2108,63
2109,41
2110,6
2111,38
2112,38
2113,11
2114,0
2115,15
2116,15
2117,53
2118,8
2119,61
2120,3
2121,53
2122,11
2123,15
2124,3
2125,17
2126,3
2127,3
2128,44
2129,44
2130,15
2131,3
2132,63
2133,74
2134,3
2135,3
2136,15
2137,17
2138,15
2139,20
2140,17
2141,3
2142,3
2143,63
2144,3
2145,28
2146,3
2147,3
2148,3
2149,3
2150,3
2151,3
2152,3
2153,3
2154,47
2155,14
2156,23
2157,21
2158,72
2159,15
2160,72
2161,21
2162,48
2163,21
2164,21
2165,0
2166,2
2167,0
2168,4
2169,3
2170,4
2171,59
2172,67
2173,32
2174,32
2175,5
2176,23
2177,22
2178,17
2179,19
2180,22
2181,17
2182,13
2183,23
2184,13
2185,3
2186,56
2187,55
2188,52
2189,15
2190,43
2191,59
2192,7
2193,4
2194,7
2195,2
2196,67
2197,41
2198,21
2199,3
2200,96
2201,7
2202,68
2203,68
2204,72
2205,3
2206,37
2207,23
2208,67
2209,4
2210,41
2211,72
2212,3
2213,67
2214,72
2215,68
2216,7
2217,3
2218,5
2219,21
2220,67
2221,67
2222,21
2223,21
2224,75
2225,52
2226,21
2227,0
2228,28
2229,0
2230,28
2231,21
2232,51
2233,6
2234,4
2235,4
2236,13
2237,19
2238,27
2239,43
2240,28
2241,85
2242,63
2243,16
2244,11
2245,15
2246,28
2247,3
2248,7
2249,74
2250,47
2251,57
2252,20
2253,7
2254,54
2255,11
2256,24
2257,63
2258,15
2259,4
2260,16
2261,63
2262,41
2263,63
2264,43
2265,28
2266,44
2267,38
2268,24
2269,15
2270,15
2271,0
2272,15
2273,15
2274,15
2275,0
2276,31
2277,0
2278,15
2279,15
2280,28
2281,17
2282,63
2283,15
2284,9
2285,15
2286,15
2287,0
2288,15
2289,21
2290,76
2291,63
2292,15
2293,20
2294,84
2295,76
2296,54
2297,30
2298,63
2299,76
2300,82
2301,15
2302,64
2303,7
2304,32
2305,77
2306,15
2307,15
2308,13
2309,30
2310,41
2311,40
2312,34
2313,30
2314,15
2315,15
2316,3
2317,0
2318,47
2319,50
2320,0
2321,15
2322,65
2323,28
2324,15
2325,15
2326,13
2327,44
2328,3
2329,0
2330,15
2331,15
2332,3
2333,71
2334,41
2335,34
2336,3
2337,75
2338,0
2339,55
2340,15
2341,3
2342,5
2343,13
2344,13
2345,13
2346,15
2347,28
2348,6
2349,6
2350,11
2351,11
2352,3
2353,3
2354,15
2355,15
2356,9
2357,11
2358,11
2359,23
2360,3
2361,5
2362,5
2363,15
2364,17
2365,17
2366,78
2367,3
2368,72
2369,91
2370,3
2371,3
2372,23
2373,63
2374,15
2375,3
2376,3
2377,3
2378,3
2379,15
2380,3
2381,3
2382,63
2383,15
2384,31
2385,22
2386,19
2387,22
2388,19
2389,3
2390,51
2391,0
2392,7
2393,4
2394,4
2395,3
2396,4
2397,72
2398,3
2399,7
2400,3
2401,28
2402,28
2403,3
2404,21
2405,41
2406,3
2407,71
2408,7
2409,5
2410,40
2411,63
2412,15
2413,3
2414,7
2415,93
2416,88
2417,20
2418,0
2419,11
2420,30
2421,9
2422,15
2423,15
2424,8
2425,15
2426,9
2427,63
2428,47
2429,42
2430,43
2431,3
2432,15
2433,32
2434,47
2435,15
2436,46
2437,63
2438,5
2439,63
2440,15
2441,20
2442,15
2443,3
2444,51
2445,34
2446,28
2447,15
2448,30
2449,72
2450,15
2451,44
2452,41
2453,15
2454,11
2455,28
2456,15
2457,11
2458,3
2459,11
2460,5
2461,50
2462,72
2463,47
2464,0
2465,64
2466,13
2467,13
2468,44
2469,0
2470,85
2471,37
2472,13
2473,15
2474,0
2475,11
2476,8
2477,81
2478,16
2479,51
2480,24
2481,3
2482,89
2483,25
2484,81
2485,63
2486,3
2487,50
2488,15
2489,15
2490,41
2491,78
2492,37
2493,5
2494,81
2495,81
2496,81
2497,11
2498,35
2499,40
2500,15
2501,15
2502,50
2503,46
2504,3
2505,15
2506,51
2507,15
2508,11
2509,3
2510,0
2511,22
2512,6
2513,8
2514,5
2515,28
2516,28
2517,28
2518,5
2519,21
2520,76
2521,41
2522,95
2523,5
2524,28
2525,4
2526,3
2527,62
2528,3
2529,3
2530,3
2531,32
2532,5
2533,5
2534,47
2535,5
2536,51
2537,15
2538,28
2539,44
2540,28
2541,72
2542,1
2543,28
2544,3
2545,15
2546,0
2547,44
2548,11
2549,38
2550,8
2551,30
2552,47
2553,3
2554,17
2555,15
2556,63
2557,15
2558,47
2559,15
2560,42
2561,15
2562,15
2563,15
2564,44
2565,3
2566,3
2567,3
2568,30
2569,15
2570,5
2571,15
2572,63
2573,7
2574,44
2575,15
2576,0
2577,42
2578,42
2579,15
2580,15
2581,13
2582,3
2583,4
2584,28
2585,15
2586,41
2587,67
2588,15
2589,15
2590,15
2591,40
2592,30
2593,28
2594,89
2595,41
2596,5
2597,64
2598,64
2599,53
2600,9
2601,51
2602,15
2603,15
2604,8
2605,41
2606,0
2607,0
2608,32
2609,3
2610,35
2611,15
2612,15
2613,99
2614,100
2615,24
2616,32
2617,3
2618,11
2619,3
2620,3
2621,3
2622,51
2623,15
2624,63
2625,15
2626,3
2627,11
2628,11
2629,3
2630,53
2631,11
2632,11
2633,50
2634,11
2635,3
2636,83
2637,15
2638,11
2639,15
2640,11
2641,8
2642,8
2643,61
2644,15
2645,15
2646,81
2647,3
2648,15
2649,3
2650,3
2651,81
2652,11
2653,15
2654,3
2655,23
2656,3
2657,3
2658,0
2659,15
2660,9
2661,66
2662,3
2663,81
2664,6
2665,5
2666,5
2667,5
2668,8
2669,8
2670,48
2671,0
2672,80
2673,6
2674,15
2675,76
2676,6
2677,5
2678,3
2679,11
2680,15
2681,5
2682,0
2683,3
2684,0
2685,80
2686,79
2687,3
2688,17
2689,5
2690,95
2691,45
2692,3
2693,40
2694,30
2695,11
2696,5
2697,5
2698,30
2699,24
2700,24
2701,3
2702,76
2703,5
2704,15
2705,3
2706,0
2707,15
2708,3
2709,5
2710,3
2711,47
2712,3
2713,15
2714,5
2715,38
2716,37
2717,50
2718,52
2719,28
2720,5
2721,5
2722,17
2723,93
2724,3
2725,38
2726,36
2727,11
2728,3
2729,11
2730,11
2731,3
2732,3
2733,11
2734,11
2735,11
2736,11
2737,15
2738,53
2739,15
2740,11
2741,6
2742,17
2743,3
2744,5
2745,0
2746,15
2747,3
2748,93
2749,0
2750,80
2751,41
2752,95
2753,0
2754,5
2755,11
2756,38
2757,3
2758,72
2759,5
2760,3
2761,11
2762,15
2763,5
2764,11
2765,81
2766,50
2767,51
2768,38
2769,52
2770,30
2771,3
2772,15
2773,44
2774,18
2775,76
2776,15
2777,11
2778,44
2779,28
2780,35
2781,28
2782,81
2783,6
2784,63
2785,3
2786,3
2787,37
2788,0
2789,3
2790,81
2791,11
2792,30
2793,5
2794,80
2795,5
2796,8
2797,3
2798,11
2799,17
2800,11
2801,15
2802,52
2803,81
2804,11
2805,61
2806,11
2807,81
2808,5
2809,11
2810,15
2811,93
2812,3
2813,3
2814,8
2815,38
2816,6
2817,11
2818,41
2819,15
2820,26
2821,3
2822,8
2823,81
2824,3
2825,5
2826,81
2827,30
2828,0
2829,50
2830,50
2831,0
2832,5
2833,5
2834,53
2835,15
2836,66
2837,76
2838,3
2839,64
2840,80
2841,8
2842,83
2843,5
2844,61
2845,66
2846,8
2847,11
2848,11
2849,11
2850,11
2851,11
2852,11
2853,11
2854,11
2855,5
2856,17
2857,15
2858,0
2859,63
2860,3
2861,11
2862,38
2863,15
2864,17
2865,8
2866,11
2867,11
2868,50
2869,3
2870,54
2871,50
2872,11
2873,11
2874,81
2875,81
2876,15
2877,7
2878,15
2879,64
2880,11
2881,61
2882,17
2883,66
2884,81
2885,55
2886,81
2887,61
2888,8
2889,11
2890,17
2891,11
2892,5
2893,31
2894,38
2895,3
2896,15
2897,50
2898,11
2899,6
2900,5
2901,8
2902,8
2903,81
2904,81
2905,11
2906,51
2907,0
2908,8
2909,51
2910,11
2911,6
2912,5
2913,3
2914,11
2915,38
2916,65
2917,11
2918,3
2919,8
2920,5
2921,11
2922,81
2923,9
2924,34
2925,81
2926,45
2927,95
2928,50
2929,11
2930,30
2931,6
2932,11
2933,50
2934,11
2935,5
2936,11
2937,81
2938,37
2939,81
2940,0
2941,17
2942,81
2943,11
2944,50
2945,50
2946,81
2947,11
2948,11
2949,11
2950,81
2951,81
2952,11
2953,11
2954,11
2955,50
2956,81
2957,81
2958,81
2959,81
2960,81
2961,50
2962,81
2963,11
2964,15
2965,81
2966,32
2967,6
2968,8
2969,50
2970,11
2971,15
2972,11
2973,13
2974,54
2975,50
2976,15
2977,66
2978,0
2979,42
2980,5
2981,15
2982,0
2983,81
2984,5
2985,11
2986,17
2987,15
2988,0
2989,8
2990,15
2991,5
2992,0
2993,5
2994,11
2995,95
2996,38
2997,81
2998,15
2999,20
